customer_id,merchant_id,customer_name,email,total_orders,total_spent,first_order_date,last_order_date,is_repeat_customer,loyalty_tier
CUST_006430,M0481,Isha Deshmukh,isha.deshmukh_448@example.com,3,80.42,2026-07-01,2026-07-15,True,SILVER
CUST_006431,M0252,Karan Singh,karan.singh_449@example.com,17,8505.77,2025-10-15,2026-05-29,True,PLATINUM
CUST_006432,M0319,Amit Kulkarni,amit.kulkarni_450@example.com,1,715.98,2026-01-05,2026-01-05,False,STANDARD
CUST_006433,M0168,Neha Reddy,neha.reddy_451@example.com,14,18343.89,2025-12-01,2026-04-18,True,PLATINUM
CUST_006434,M0348,Nikhil Kulkarni,nikhil.kulkarni_452@example.com,6,1748.89,2026-07-13,2026-08-12,True,GOLD
CUST_006435,M0341,Varun Iyer,varun.iyer_453@example.com,16,34306.68,2026-08-12,2026-08-26,True,PLATINUM
CUST_006436,M0287,Amit Patel,amit.patel_454@example.com,4,2616.92,2026-06-08,2026-07-21,True,SILVER
CUST_006437,M0074,Kavya Kulkarni,kavya.kulkarni_455@example.com,17,156158.93,2026-03-02,2026-07-01,True,PLATINUM
CUST_006438,M0429,Isha Iyer,isha.iyer_456@example.com,8,57531.08,2025-09-01,2025-10-19,True,GOLD
CUST_006439,M0446,Meera Kapoor,meera.kapoor_457@example.com,12,94172.25,2026-05-22,2026-06-09,True,PLATINUM
CUST_006440,M0146,Kavya Patel,kavya.patel_458@example.com,15,65932.75,2026-05-19,2026-08-24,True,PLATINUM
CUST_006441,M0139,Aditi Saxena,aditi.saxena_459@example.com,2,60106.22,2026-01-21,2026-02-05,True,STANDARD
CUST_006442,M0126,Rahul Chopra,rahul.chopra_460@example.com,1,13.27,2026-07-04,2026-07-04,False,STANDARD
CUST_006443,M0036,Varun Das,varun.das_461@example.com,17,111535.56,2026-05-08,2026-06-30,True,PLATINUM
CUST_006444,M0074,Varun Singh,varun.singh_462@example.com,13,104934.98,2025-10-08,2026-05-22,True,PLATINUM
CUST_006445,M0338,Rahul Saxena,rahul.saxena_463@example.com,5,3945.68,2025-10-03,2026-07-24,True,GOLD
CUST_006446,M0247,Rohan Kapoor,rohan.kapoor_464@example.com,9,560719.55,2026-05-01,2026-05-12,True,GOLD
CUST_006447,M0378,Ananya Verma,ananya.verma_465@example.com,13,52393.42,2026-03-16,2026-06-15,True,PLATINUM
CUST_006448,M0045,Varun Deshmukh,varun.deshmukh_466@example.com,15,641569.94,2026-07-16,2026-08-15,True,PLATINUM
CUST_006449,M0347,Aarav Das,aarav.das_467@example.com,1,2898.84,2026-06-29,2026-06-29,False,STANDARD
CUST_006450,M0114,Meera Bhat,meera.bhat_468@example.com,1,6339.62,2026-05-23,2026-05-23,False,STANDARD
CUST_006451,M0351,Rohan Verma,rohan.verma_469@example.com,15,636165.67,2025-12-07,2026-01-27,True,PLATINUM
CUST_006452,M0256,Siddharth Rao,siddharth.rao_470@example.com,15,53642.67,2026-02-18,2026-05-02,True,PLATINUM
CUST_006453,M0194,Pooja Joshi,pooja.joshi_471@example.com,12,24206.37,2025-09-30,2026-07-28,True,PLATINUM
CUST_006454,M0107,Amit Saxena,amit.saxena_472@example.com,12,41103.39,2026-04-06,2026-07-06,True,PLATINUM
CUST_006455,M0184,Priya Mehta,priya.mehta_473@example.com,1,475.37,2026-06-02,2026-06-02,False,STANDARD
CUST_006456,M0196,Divya Reddy,divya.reddy_474@example.com,13,19980.2,2026-04-29,2026-07-27,True,PLATINUM
CUST_006457,M0422,Aditi Bhat,aditi.bhat_475@example.com,1,21.55,2026-06-04,2026-06-04,False,STANDARD
CUST_006458,M0099,Ananya Reddy,ananya.reddy_476@example.com,4,1241.13,2026-04-29,2026-07-11,True,GOLD
CUST_006459,M0348,Rohan Deshmukh,rohan.deshmukh_477@example.com,1,336.43,2025-11-19,2025-11-19,False,STANDARD
CUST_006460,M0162,Karan Sharma,karan.sharma_478@example.com,6,1529.46,2026-02-01,2026-06-23,True,GOLD
CUST_006461,M0009,Kavya Gupta,kavya.gupta_479@example.com,1,129.12,2026-01-08,2026-01-08,False,STANDARD
CUST_006462,M0008,Arjun Rao,arjun.rao_480@example.com,5,209.71,2026-03-02,2026-03-18,True,GOLD
CUST_006463,M0064,Pooja Deshmukh,pooja.deshmukh_481@example.com,17,13150.19,2026-01-01,2026-07-17,True,PLATINUM
CUST_006464,M0055,Kavya Deshmukh,kavya.deshmukh_482@example.com,1,84684.26,2026-04-09,2026-04-09,False,STANDARD
CUST_006465,M0377,Amit Gupta,amit.gupta_483@example.com,16,11126.17,2026-04-07,2026-08-13,True,PLATINUM
CUST_006466,M0090,Nikhil Deshmukh,nikhil.deshmukh_484@example.com,12,788696.58,2025-12-11,2026-06-01,True,PLATINUM
CUST_006467,M0177,Neha Verma,neha.verma_485@example.com,13,4121.33,2025-11-26,2026-05-13,True,PLATINUM
CUST_006468,M0233,Siddharth Mehta,siddharth.mehta_486@example.com,7,5202.49,2025-11-11,2026-04-13,True,GOLD
CUST_006469,M0272,Isha Das,isha.das_487@example.com,1,424.12,2025-10-14,2025-10-14,False,STANDARD
CUST_006470,M0343,Nikhil Deshmukh,nikhil.deshmukh_488@example.com,1,215.56,2026-02-10,2026-02-10,False,STANDARD
CUST_006471,M0488,Rohan Kapoor,rohan.kapoor_489@example.com,1,364.53,2026-02-23,2026-02-23,False,STANDARD
CUST_006472,M0320,Nikhil Patel,nikhil.patel_490@example.com,10,14083.15,2026-03-05,2026-05-18,True,PLATINUM
CUST_006473,M0337,Pooja Deshmukh,pooja.deshmukh_491@example.com,12,3849.25,2026-05-31,2026-07-27,True,PLATINUM
CUST_006474,M0423,Nikhil Sharma,nikhil.sharma_492@example.com,4,9620.54,2026-02-04,2026-07-14,True,SILVER
CUST_006475,M0156,Vikram Saxena,vikram.saxena_493@example.com,13,6928.64,2026-02-24,2026-06-22,True,PLATINUM
CUST_006476,M0253,Aarav Patel,aarav.patel_494@example.com,17,28579.72,2025-12-06,2026-03-02,True,PLATINUM
CUST_006477,M0392,Aditi Mehta,aditi.mehta_495@example.com,1,288.91,2026-03-11,2026-03-11,False,STANDARD
CUST_006478,M0193,Siddharth Verma,siddharth.verma_496@example.com,1,384.55,2025-10-01,2025-10-01,False,STANDARD
CUST_006479,M0348,Ananya Bose,ananya.bose_497@example.com,12,3482.27,2026-07-21,2026-08-18,True,PLATINUM
CUST_006480,M0465,Varun Sharma,varun.sharma_498@example.com,11,4086.09,2025-09-05,2026-07-18,True,GOLD
CUST_006481,M0237,Meera Verma,meera.verma_499@example.com,1,48.88,2025-12-02,2025-12-02,False,STANDARD
CUST_006482,M0124,Amit Bose,amit.bose_500@example.com,9,5859.51,2026-06-19,2026-07-05,True,GOLD
CUST_006483,M0051,Ananya Deshmukh,ananya.deshmukh_501@example.com,17,59.6,2025-10-16,2026-06-22,True,PLATINUM
CUST_006484,M0411,Rohan Kapoor,rohan.kapoor_502@example.com,1,161572.86,2026-02-14,2026-02-14,False,STANDARD
CUST_006485,M0247,Karan Singh,karan.singh_503@example.com,1,86845.48,2026-03-18,2026-03-18,False,STANDARD
CUST_006486,M0332,Neha Saxena,neha.saxena_504@example.com,8,302577.93,2026-06-09,2026-06-16,True,GOLD
CUST_006487,M0387,Arjun Malhotra,arjun.malhotra_505@example.com,18,1000.51,2026-02-20,2026-08-03,True,PLATINUM
CUST_006488,M0492,Sneha Verma,sneha.verma_506@example.com,14,4141.88,2025-11-19,2025-12-09,True,PLATINUM
CUST_006489,M0036,Sneha Joshi,sneha.joshi_507@example.com,5,30891.3,2026-02-27,2026-05-25,True,GOLD
CUST_006490,M0428,Kavya Bose,kavya.bose_508@example.com,15,3560.05,2026-01-12,2026-04-05,True,PLATINUM
CUST_006491,M0299,Pooja Verma,pooja.verma_509@example.com,1,23.2,2026-01-09,2026-01-09,False,STANDARD
CUST_006492,M0479,Ananya Kapoor,ananya.kapoor_510@example.com,2,740.86,2026-02-19,2026-04-03,True,STANDARD
CUST_006493,M0452,Sneha Iyer,sneha.iyer_511@example.com,15,1253.01,2026-06-14,2026-08-17,True,PLATINUM
CUST_006494,M0113,Rahul Kulkarni,rahul.kulkarni_512@example.com,8,1024.46,2026-05-09,2026-08-10,True,GOLD
CUST_006495,M0134,Sneha Patel,sneha.patel_513@example.com,13,25209.12,2026-01-22,2026-03-24,True,PLATINUM
CUST_006496,M0207,Rohan Kulkarni,rohan.kulkarni_514@example.com,6,10721.64,2025-09-18,2026-01-19,True,GOLD
CUST_006497,M0463,Nikhil Rao,nikhil.rao_515@example.com,1,56393.83,2026-03-06,2026-03-06,False,STANDARD
CUST_006498,M0286,Arjun Kulkarni,arjun.kulkarni_516@example.com,1,5.42,2026-03-10,2026-03-10,False,STANDARD
CUST_006499,M0270,Meera Kulkarni,meera.kulkarni_517@example.com,18,1874.27,2025-09-25,2025-10-20,True,PLATINUM
CUST_006500,M0210,Rahul Patel,rahul.patel_518@example.com,9,16037.23,2026-07-14,2026-08-04,True,GOLD
CUST_006501,M0083,Meera Verma,meera.verma_519@example.com,8,29252.06,2026-01-25,2026-04-02,True,GOLD
CUST_006502,M0449,Neha Singh,neha.singh_520@example.com,1,1369.11,2025-10-28,2025-10-28,False,STANDARD
CUST_006503,M0375,Rohan Bose,rohan.bose_521@example.com,9,965170.39,2026-08-10,2026-08-23,True,GOLD
CUST_006504,M0069,Meera Deshmukh,meera.deshmukh_522@example.com,2,19226.89,2026-06-17,2026-06-25,True,SILVER
CUST_006505,M0200,Rahul Mehta,rahul.mehta_523@example.com,1,593.91,2026-06-27,2026-06-27,False,STANDARD
CUST_006506,M0293,Varun Bose,varun.bose_524@example.com,2,107.71,2025-11-17,2026-02-22,True,SILVER
CUST_006507,M0342,Sneha Nair,sneha.nair_525@example.com,1,66.32,2026-08-10,2026-08-10,False,STANDARD
CUST_006508,M0216,Vikram Singh,vikram.singh_526@example.com,15,55867.25,2026-05-08,2026-07-13,True,PLATINUM
CUST_006509,M0214,Meera Reddy,meera.reddy_527@example.com,13,28700.14,2025-12-04,2026-01-06,True,PLATINUM
CUST_006510,M0192,Arjun Das,arjun.das_528@example.com,1,714.77,2026-05-19,2026-05-19,False,STANDARD
CUST_006511,M0393,Divya Saxena,divya.saxena_529@example.com,4,127319.64,2026-08-12,2026-08-14,True,GOLD
CUST_006512,M0153,Aarav Verma,aarav.verma_530@example.com,7,991.52,2025-12-15,2026-07-05,True,GOLD
CUST_006513,M0010,Rahul Gupta,rahul.gupta_531@example.com,18,86237.18,2026-05-15,2026-05-28,True,PLATINUM
CUST_006514,M0228,Pooja Kapoor,pooja.kapoor_532@example.com,12,2290.46,2026-06-08,2026-07-28,True,PLATINUM
CUST_006515,M0403,Karan Bose,karan.bose_533@example.com,18,318610.16,2026-05-27,2026-08-25,True,PLATINUM
CUST_006516,M0495,Ananya Bhat,ananya.bhat_534@example.com,15,130326.75,2025-09-02,2025-11-01,True,PLATINUM
CUST_006517,M0169,Varun Bose,varun.bose_535@example.com,1,3856.08,2025-09-08,2025-09-08,False,STANDARD
CUST_006518,M0035,Isha Iyer,isha.iyer_536@example.com,4,72780.67,2026-06-21,2026-08-14,True,GOLD
CUST_006519,M0336,Neha Saxena,neha.saxena_537@example.com,16,1628.0,2025-12-07,2026-08-11,True,PLATINUM
CUST_006520,M0415,Rahul Kapoor,rahul.kapoor_538@example.com,14,24298.66,2026-04-17,2026-05-18,True,PLATINUM
CUST_006521,M0334,Divya Deshmukh,divya.deshmukh_539@example.com,18,5333.3,2026-07-06,2026-07-16,True,PLATINUM
CUST_006522,M0127,Neha Bose,neha.bose_540@example.com,1,7445.68,2026-02-26,2026-02-26,False,STANDARD
CUST_006523,M0298,Varun Chopra,varun.chopra_541@example.com,8,3801.95,2026-05-02,2026-05-31,True,GOLD
CUST_006524,M0252,Divya Verma,divya.verma_542@example.com,10,4746.86,2026-07-28,2026-07-31,True,PLATINUM
CUST_006525,M0116,Meera Joshi,meera.joshi_543@example.com,8,1183.43,2025-09-05,2026-07-02,True,GOLD
CUST_006526,M0338,Rahul Gupta,rahul.gupta_544@example.com,12,9414.21,2026-06-09,2026-06-30,True,PLATINUM
CUST_006527,M0488,Karan Bose,karan.bose_545@example.com,5,2122.3,2025-10-18,2026-03-04,True,GOLD
CUST_006528,M0025,Ananya Verma,ananya.verma_546@example.com,1,922.65,2025-11-29,2025-11-29,False,STANDARD
CUST_006529,M0233,Isha Verma,isha.verma_547@example.com,4,3050.85,2026-06-09,2026-07-07,True,GOLD
CUST_006530,M0169,Vikram Deshmukh,vikram.deshmukh_548@example.com,1,4568.95,2025-09-28,2025-09-28,False,STANDARD
CUST_006531,M0150,Isha Das,isha.das_549@example.com,13,428316.5,2026-05-23,2026-05-26,True,PLATINUM
CUST_006532,M0307,Varun Nair,varun.nair_550@example.com,7,1294.9,2026-08-10,2026-08-24,True,GOLD
CUST_006533,M0168,Priya Chopra,priya.chopra_551@example.com,16,18457.09,2025-12-01,2026-01-27,True,PLATINUM
CUST_006534,M0138,Nikhil Patel,nikhil.patel_552@example.com,4,4374.5,2026-01-15,2026-01-19,True,GOLD
CUST_006535,M0181,Siddharth Bose,siddharth.bose_553@example.com,6,44304.07,2025-11-25,2026-06-02,True,GOLD
CUST_006536,M0491,Vikram Kapoor,vikram.kapoor_554@example.com,12,33893.67,2025-09-10,2026-04-11,True,PLATINUM
CUST_006537,M0363,Nikhil Sharma,nikhil.sharma_555@example.com,1,60.23,2026-06-06,2026-06-06,False,STANDARD
CUST_006538,M0289,Pooja Bhat,pooja.bhat_556@example.com,1,12924.87,2025-10-19,2025-10-19,False,STANDARD
CUST_006539,M0399,Pooja Reddy,pooja.reddy_557@example.com,1,28629.25,2026-04-03,2026-04-03,False,STANDARD
CUST_006540,M0380,Karan Rao,karan.rao_558@example.com,15,3868554.63,2026-01-22,2026-08-07,True,PLATINUM
CUST_006541,M0370,Ananya Bhat,ananya.bhat_559@example.com,15,631184.11,2026-02-18,2026-03-19,True,PLATINUM
CUST_006542,M0175,Aarav Verma,aarav.verma_560@example.com,1,213425.54,2025-10-18,2025-10-18,False,STANDARD
CUST_006543,M0436,Rohan Joshi,rohan.joshi_561@example.com,1,96932.67,2026-01-20,2026-01-20,False,STANDARD
CUST_006544,M0382,Siddharth Saxena,siddharth.saxena_562@example.com,8,607955.27,2025-10-28,2026-02-21,True,GOLD
CUST_006545,M0492,Nikhil Reddy,nikhil.reddy_563@example.com,2,629.54,2026-06-14,2026-07-21,True,STANDARD
CUST_006546,M0045,Vikram Rao,vikram.rao_564@example.com,14,470505.13,2026-06-19,2026-07-16,True,PLATINUM
CUST_006547,M0344,Ananya Bose,ananya.bose_565@example.com,18,53844.04,2025-12-03,2026-08-05,True,PLATINUM
CUST_006548,M0480,Siddharth Gupta,siddharth.gupta_566@example.com,6,208677.04,2026-07-29,2026-07-30,True,GOLD
CUST_006549,M0463,Ananya Reddy,ananya.reddy_567@example.com,5,279271.54,2026-07-09,2026-08-16,True,GOLD
CUST_006550,M0006,Nikhil Das,nikhil.das_568@example.com,1,353.56,2025-12-11,2025-12-11,False,STANDARD
CUST_006551,M0220,Ananya Rao,ananya.rao_569@example.com,2,20553.91,2026-05-02,2026-06-05,True,STANDARD
CUST_006552,M0228,Ananya Deshmukh,ananya.deshmukh_570@example.com,1,207.64,2025-11-28,2025-11-28,False,STANDARD
CUST_006553,M0115,Arjun Joshi,arjun.joshi_571@example.com,2,231086.39,2025-12-20,2026-03-16,True,SILVER
CUST_006554,M0052,Nikhil Sharma,nikhil.sharma_572@example.com,12,202538.46,2025-12-04,2026-04-02,True,PLATINUM
CUST_006555,M0430,Rahul Kulkarni,rahul.kulkarni_573@example.com,1,80.58,2025-12-11,2025-12-11,False,STANDARD
CUST_006556,M0018,Karan Chopra,karan.chopra_574@example.com,16,1217.72,2026-05-01,2026-06-11,True,PLATINUM
CUST_006557,M0125,Rohan Kapoor,rohan.kapoor_575@example.com,2,156.22,2025-10-14,2026-03-05,True,STANDARD
CUST_006558,M0139,Kavya Bhat,kavya.bhat_576@example.com,1,34418.96,2025-12-02,2025-12-02,False,STANDARD
CUST_006559,M0383,Ananya Verma,ananya.verma_577@example.com,1,3268.79,2025-11-21,2025-11-21,False,STANDARD
CUST_006560,M0496,Varun Bose,varun.bose_578@example.com,3,29853.14,2026-05-22,2026-07-15,True,SILVER
CUST_006561,M0109,Priya Gupta,priya.gupta_579@example.com,1,1552.62,2026-05-14,2026-05-14,False,STANDARD
CUST_006562,M0217,Kavya Gupta,kavya.gupta_580@example.com,17,125.81,2025-11-25,2026-08-02,True,PLATINUM
CUST_006563,M0352,Aditi Kulkarni,aditi.kulkarni_581@example.com,3,198701.38,2026-03-09,2026-08-23,True,SILVER
CUST_006564,M0435,Rohan Deshmukh,rohan.deshmukh_582@example.com,12,8689.79,2025-10-05,2025-12-30,True,PLATINUM
CUST_006565,M0394,Aarav Verma,aarav.verma_583@example.com,3,4050.07,2026-07-26,2026-08-12,True,SILVER
CUST_006566,M0108,Varun Saxena,varun.saxena_584@example.com,1,53.92,2026-04-03,2026-04-03,False,STANDARD
CUST_006567,M0201,Siddharth Nair,siddharth.nair_585@example.com,17,17314.98,2026-03-21,2026-06-25,True,PLATINUM
CUST_006568,M0433,Arjun Kulkarni,arjun.kulkarni_586@example.com,3,5120.94,2025-11-02,2026-04-07,True,SILVER
CUST_006569,M0054,Rahul Mehta,rahul.mehta_587@example.com,12,5845.81,2025-10-22,2026-02-14,True,PLATINUM
CUST_006570,M0255,Rohan Saxena,rohan.saxena_588@example.com,5,4236.57,2026-05-02,2026-08-25,True,GOLD
CUST_006571,M0180,Pooja Gupta,pooja.gupta_589@example.com,1,1278.26,2025-11-08,2025-11-08,False,STANDARD
CUST_006572,M0327,Amit Singh,amit.singh_590@example.com,4,15135.27,2026-06-20,2026-08-15,True,SILVER
CUST_006573,M0495,Nikhil Verma,nikhil.verma_591@example.com,13,106725.86,2025-10-09,2026-03-26,True,PLATINUM
CUST_006574,M0441,Aarav Kulkarni,aarav.kulkarni_592@example.com,11,6514.37,2026-07-11,2026-08-15,True,GOLD
CUST_006575,M0161,Nikhil Rao,nikhil.rao_593@example.com,3,552.02,2026-04-18,2026-07-22,True,SILVER
CUST_006576,M0127,Isha Bhat,isha.bhat_594@example.com,1,6702.15,2026-01-10,2026-01-10,False,STANDARD
CUST_006577,M0240,Arjun Bose,arjun.bose_595@example.com,14,577.12,2026-05-20,2026-05-25,True,PLATINUM
CUST_006578,M0269,Nikhil Iyer,nikhil.iyer_596@example.com,1,653.63,2026-07-07,2026-07-07,False,STANDARD
CUST_006579,M0458,Rahul Deshmukh,rahul.deshmukh_597@example.com,8,9443.42,2025-10-28,2025-12-29,True,GOLD
CUST_006580,M0282,Rahul Bhat,rahul.bhat_598@example.com,11,140568.85,2025-09-04,2025-09-26,True,PLATINUM
CUST_006581,M0100,Aarav Saxena,aarav.saxena_599@example.com,8,1579147.39,2026-01-16,2026-06-26,True,GOLD
CUST_006582,M0083,Nikhil Reddy,nikhil.reddy_600@example.com,1,3699.34,2025-12-26,2025-12-26,False,STANDARD
CUST_006583,M0362,Aarav Singh,aarav.singh_601@example.com,14,424747.62,2026-04-10,2026-04-18,True,PLATINUM
CUST_006584,M0086,Aarav Malhotra,aarav.malhotra_602@example.com,11,384380.17,2025-10-30,2026-07-17,True,GOLD
CUST_006585,M0283,Karan Mehta,karan.mehta_603@example.com,5,31649.34,2026-07-04,2026-07-05,True,GOLD
CUST_006586,M0241,Varun Bose,varun.bose_604@example.com,16,2591622.25,2025-12-26,2026-05-15,True,PLATINUM
CUST_006587,M0432,Siddharth Malhotra,siddharth.malhotra_605@example.com,6,58.49,2025-09-06,2025-11-13,True,GOLD
CUST_006588,M0283,Divya Gupta,divya.gupta_606@example.com,1,5221.76,2026-04-18,2026-04-18,False,STANDARD
CUST_006589,M0031,Vikram Saxena,vikram.saxena_607@example.com,1,136.74,2025-12-28,2025-12-28,False,STANDARD
CUST_006590,M0164,Siddharth Chopra,siddharth.chopra_608@example.com,18,288669.71,2025-09-27,2026-05-23,True,PLATINUM
CUST_006591,M0122,Aarav Reddy,aarav.reddy_609@example.com,14,222.69,2025-12-31,2026-04-23,True,PLATINUM
CUST_006592,M0272,Meera Mehta,meera.mehta_610@example.com,7,2536.19,2026-03-29,2026-04-28,True,GOLD
CUST_006593,M0340,Neha Kapoor,neha.kapoor_611@example.com,16,169377.32,2026-07-11,2026-08-14,True,PLATINUM
CUST_006594,M0473,Arjun Deshmukh,arjun.deshmukh_612@example.com,15,23940.79,2025-12-11,2026-04-16,True,PLATINUM
CUST_006595,M0358,Sneha Mehta,sneha.mehta_613@example.com,11,93912.9,2026-03-04,2026-06-29,True,PLATINUM
CUST_006596,M0232,Sneha Singh,sneha.singh_614@example.com,11,857354.43,2026-03-13,2026-04-16,True,PLATINUM
CUST_006597,M0273,Vikram Iyer,vikram.iyer_615@example.com,15,381551.28,2025-09-11,2025-10-21,True,PLATINUM
CUST_006598,M0294,Aditi Mehta,aditi.mehta_616@example.com,1,93.97,2026-02-06,2026-02-06,False,STANDARD
CUST_006599,M0486,Priya Mehta,priya.mehta_617@example.com,1,64.36,2026-03-04,2026-03-04,False,STANDARD
CUST_006600,M0377,Kavya Malhotra,kavya.malhotra_618@example.com,1,597.24,2026-04-16,2026-04-16,False,STANDARD
CUST_006601,M0279,Sneha Patel,sneha.patel_619@example.com,15,177.15,2026-03-19,2026-05-11,True,PLATINUM
CUST_006602,M0254,Aditi Joshi,aditi.joshi_620@example.com,15,42216.66,2025-11-13,2026-08-22,True,PLATINUM
CUST_006603,M0497,Divya Bhat,divya.bhat_621@example.com,8,314102.67,2026-07-09,2026-07-20,True,GOLD
CUST_006604,M0115,Amit Bose,amit.bose_622@example.com,3,263020.09,2026-05-14,2026-05-21,True,SILVER
CUST_006605,M0249,Karan Saxena,karan.saxena_623@example.com,1,7919.69,2026-07-17,2026-07-17,False,STANDARD
CUST_006606,M0128,Pooja Joshi,pooja.joshi_624@example.com,9,210.29,2026-04-29,2026-05-19,True,PLATINUM
CUST_006607,M0277,Nikhil Gupta,nikhil.gupta_625@example.com,13,19374.56,2026-06-03,2026-07-22,True,PLATINUM
CUST_006608,M0394,Karan Rao,karan.rao_626@example.com,4,5646.68,2026-03-03,2026-06-01,True,GOLD
CUST_006609,M0370,Meera Saxena,meera.saxena_627@example.com,1,42418.14,2025-09-20,2025-09-20,False,STANDARD
CUST_006610,M0069,Arjun Reddy,arjun.reddy_628@example.com,2,18019.44,2025-09-19,2026-05-15,True,SILVER
CUST_006611,M0412,Neha Chopra,neha.chopra_629@example.com,1,32.94,2026-05-30,2026-05-30,False,STANDARD
CUST_006612,M0238,Rohan Kapoor,rohan.kapoor_630@example.com,18,59.59,2025-09-03,2026-02-08,True,PLATINUM
CUST_006613,M0396,Neha Saxena,neha.saxena_631@example.com,1,12620.16,2026-01-31,2026-01-31,False,STANDARD
CUST_006614,M0297,Siddharth Chopra,siddharth.chopra_632@example.com,1,236.42,2026-05-12,2026-05-12,False,STANDARD
CUST_006615,M0488,Rahul Malhotra,rahul.malhotra_633@example.com,13,5686.05,2025-09-13,2026-04-06,True,PLATINUM
CUST_006616,M0241,Isha Rao,isha.rao_634@example.com,1,165075.51,2026-05-10,2026-05-10,False,STANDARD
CUST_006617,M0212,Varun Mehta,varun.mehta_635@example.com,1,61.53,2026-05-08,2026-05-08,False,STANDARD
CUST_006618,M0471,Priya Das,priya.das_636@example.com,10,19918.3,2026-06-27,2026-07-08,True,PLATINUM
CUST_006619,M0407,Neha Nair,neha.nair_637@example.com,2,863.1,2026-01-24,2026-07-10,True,SILVER
CUST_006620,M0179,Ananya Kulkarni,ananya.kulkarni_638@example.com,5,37797.1,2025-11-29,2026-02-23,True,GOLD
CUST_006621,M0141,Karan Joshi,karan.joshi_639@example.com,7,592.94,2026-03-03,2026-04-11,True,GOLD
CUST_006622,M0460,Varun Nair,varun.nair_640@example.com,2,357907.85,2026-07-17,2026-08-12,True,STANDARD
CUST_006623,M0178,Arjun Nair,arjun.nair_641@example.com,7,421229.28,2025-11-27,2026-06-10,True,GOLD
CUST_006624,M0221,Meera Reddy,meera.reddy_642@example.com,11,7223.12,2025-10-03,2026-08-22,True,PLATINUM
CUST_006625,M0158,Siddharth Kulkarni,siddharth.kulkarni_643@example.com,1,214.31,2025-11-06,2025-11-06,False,STANDARD
CUST_006626,M0488,Arjun Joshi,arjun.joshi_644@example.com,15,5183.52,2025-11-28,2026-01-15,True,PLATINUM
CUST_006627,M0335,Vikram Patel,vikram.patel_645@example.com,13,3705.51,2026-07-13,2026-07-24,True,PLATINUM
CUST_006628,M0214,Neha Bhat,neha.bhat_646@example.com,12,32903.55,2026-01-27,2026-06-13,True,PLATINUM
CUST_006629,M0492,Rahul Deshmukh,rahul.deshmukh_647@example.com,3,834.27,2025-11-17,2025-11-24,True,SILVER
CUST_006630,M0090,Rahul Sharma,rahul.sharma_648@example.com,13,696510.32,2025-11-07,2026-01-14,True,PLATINUM
CUST_006631,M0091,Varun Das,varun.das_649@example.com,11,407707.34,2026-01-22,2026-04-29,True,PLATINUM
CUST_006632,M0478,Rahul Kapoor,rahul.kapoor_650@example.com,14,51982.27,2026-05-01,2026-07-26,True,PLATINUM
CUST_006633,M0009,Isha Deshmukh,isha.deshmukh_651@example.com,5,512.75,2025-12-15,2026-07-17,True,GOLD
CUST_006634,M0382,Arjun Gupta,arjun.gupta_652@example.com,2,163457.87,2026-04-14,2026-07-04,True,SILVER
CUST_006635,M0359,Arjun Deshmukh,arjun.deshmukh_653@example.com,18,2208.78,2026-03-20,2026-04-21,True,PLATINUM
CUST_006636,M0145,Nikhil Patel,nikhil.patel_654@example.com,15,470.45,2026-04-12,2026-06-22,True,PLATINUM
CUST_006637,M0437,Ananya Verma,ananya.verma_655@example.com,5,224.95,2026-07-12,2026-07-13,True,GOLD
CUST_006638,M0051,Arjun Bose,arjun.bose_656@example.com,14,38.41,2026-01-04,2026-07-12,True,PLATINUM
CUST_006639,M0385,Vikram Saxena,vikram.saxena_657@example.com,12,471269.77,2026-03-09,2026-08-08,True,PLATINUM
CUST_006640,M0149,Aarav Bhat,aarav.bhat_658@example.com,16,2159.95,2025-10-01,2026-02-14,True,PLATINUM
CUST_006641,M0078,Neha Kulkarni,neha.kulkarni_659@example.com,5,2436.01,2025-09-22,2026-08-26,True,GOLD
CUST_006642,M0262,Pooja Saxena,pooja.saxena_660@example.com,3,70285.0,2026-01-29,2026-02-20,True,SILVER
CUST_006643,M0397,Kavya Verma,kavya.verma_661@example.com,1,31.83,2026-07-13,2026-07-13,False,STANDARD
CUST_006644,M0094,Arjun Sharma,arjun.sharma_662@example.com,2,180850.19,2025-09-20,2026-07-04,True,STANDARD
CUST_006645,M0227,Amit Das,amit.das_663@example.com,8,583574.83,2025-11-24,2026-07-03,True,GOLD
CUST_006646,M0466,Arjun Gupta,arjun.gupta_664@example.com,1,2332.17,2026-03-23,2026-03-23,False,STANDARD
CUST_006647,M0038,Aarav Bose,aarav.bose_665@example.com,17,3077.05,2025-11-06,2025-11-21,True,PLATINUM
CUST_006648,M0148,Karan Malhotra,karan.malhotra_666@example.com,1,273.51,2026-04-21,2026-04-21,False,STANDARD
CUST_006649,M0435,Vikram Patel,vikram.patel_667@example.com,3,2218.04,2026-05-14,2026-05-31,True,SILVER
CUST_006650,M0141,Vikram Reddy,vikram.reddy_668@example.com,1,76.74,2025-10-24,2025-10-24,False,STANDARD
CUST_006651,M0100,Sneha Chopra,sneha.chopra_669@example.com,1,198468.6,2026-08-05,2026-08-05,False,STANDARD
CUST_006652,M0236,Rohan Patel,rohan.patel_670@example.com,1,9.75,2026-08-05,2026-08-05,False,STANDARD
